datacenter_id,server_generation,server_id,action,server_type,release_time,purchase_price,slots_size,energy_consumption,capacity,life_expectancy,cost_of_moving,average_maintenance_fee,cost_of_energy,latency_sensitivity,slots_capacity,selling_price,lifespan,moved,cost
DC1,CPU.S3,8e34ad04-d4d6-4aba-9a64-6fabcbed5975,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,91.0,0,845.7576890121954
DC1,CPU.S3,90c8dc5a-845c-4b6e-9360-2244232d0fcd,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,91.0,0,845.7576890121954
DC1,CPU.S3,93123257-85e8-40a8-8eba-fa39095cc8f2,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,91.0,0,845.7576890121954
DC1,CPU.S3,c36043b7-28c7-400b-8adf-906618a299ba,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,91.0,0,845.7576890121954
DC1,CPU.S3,48a0e6bf-f2e4-4de0-bad0-c5e0aa111428,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,91.0,0,845.7576890121954
DC1,CPU.S3,c0af9487-9c3d-4746-80a2-44f4e2e3d530,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,91.0,0,845.7576890121954
DC1,CPU.S3,39e3d725-46ef-4a70-aded-2fabfda45884,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,91.0,0,845.7576890121954
DC1,CPU.S3,bc005d29-2e5d-42a6-8fa5-7f88b40af815,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,91.0,0,845.7576890121954
DC1,CPU.S3,da39b35c-edcb-4808-82f3-c784e173a7f9,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,91.0,0,845.7576890121954
DC1,CPU.S3,f0053b9b-be28-4051-b3db-61d57ddec105,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,91.0,0,845.7576890121954
DC1,CPU.S3,3f9f415a-43e5-47a1-82ea-c7ad3d6fa0d4,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,91.0,0,845.7576890121954
DC1,CPU.S3,64fa420d-498e-4c53-bc36-389569a551ee,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,91.0,0,845.7576890121954
DC1,CPU.S3,56772533-eb6e-4a29-846e-3e4f1c2ee162,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,91.0,0,845.7576890121954
DC1,CPU.S3,95e45db3-1622-4cff-bf26-d973d6eb5524,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,91.0,0,845.7576890121954
DC1,CPU.S3,20fd3b02-e876-414e-be31-d78fa252adb0,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,91.0,0,845.7576890121954
DC2,CPU.S3,886a39f0-a6fd-4cb5-aa69-c6a0b87e9752,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,74ded4aa-1717-42bc-a8fb-8a13f71cea12,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,af71d8f5-ee83-4f6e-b688-7a5927e10a47,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,bc3b1f2d-0439-4b51-9a30-1d84c3f12aa5,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,601894d0-ed0c-40ef-9172-e5066f3f77db,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,dfed2759-dda8-45b3-b0ab-665ee297fd4c,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,08479be8-1405-4089-85f6-40a3c2c812e3,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,9da06753-d544-48ab-ac9d-2da304f51cdc,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,9e031d9c-68f4-4355-b019-a24c5cefcb35,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,204428ee-67f1-4c98-9585-125d82e3eae7,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,cce6538d-8e14-4f3b-8cbd-59ed562bb65a,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,fd32c004-7b79-40f8-895b-16561f5d307e,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,25f2a8d7-7bb1-43a9-8949-f8b2473ec45c,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,30f95114-6f0f-41d9-bbda-9472f2efb3d7,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,5fb1c717-202c-477e-bc74-b652c11faa1f,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,fefa9e41-9ffc-4fc6-b8a0-615728858644,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,edcafe37-7d94-468a-9724-5daddd20700d,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,3759611a-9079-4eb2-804a-a43b6ef8b48f,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,31aa8f67-70b9-40ab-bcdd-6eb890bc5c10,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,2cb791ae-71ff-4949-a91a-fc3ffaab2fd4,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,8e65a70f-ce5e-4d90-a687-abe9d4dbc653,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,ce44f191-f556-410d-81e6-ddabbd4a819c,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,a76ef430-d89d-4327-adb3-119b1567a029,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,4c7b1b5b-2f27-4b5c-999a-2c770e813e1a,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,77803a97-af74-4df3-947b-5e4fb5a23743,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,d5c49c59-272d-45c8-887a-3e3dfc452c6e,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,9c31f423-6106-480b-8d3f-b67a15f31f97,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,4b709ed7-3aaf-4fc4-a95f-d60c425c0e9e,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,6ca79220-1d4a-4803-a764-57c38d5e58f3,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,fba67491-3007-4793-b7b8-e924060e921c,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,886d83e2-cc89-426b-aa9c-525b58db4b18,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,1ae5c6a7-633c-47ce-89ab-6eb13aeae8d5,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,83bf0b98-8e49-4696-a53f-6aa4b6ebee9d,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,3f7a4d26-2f9a-4fd3-bc90-d47fea348f30,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,10dd34a6-9c4f-4854-9826-cec1871666e8,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,cdaa5cfd-0eb7-4deb-9972-0cf0dbf7734e,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,7abb30c3-efa4-44ba-8830-8c2103bc371f,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,59134573-ffaa-471e-9d48-eb350b9e7fc7,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,2c63044e-1662-4162-a2ca-c680d69740cf,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC2,CPU.S3,9cfa2765-00d2-4968-936c-cd7b3c46d9b6,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.35,medium,15300,16.5,91.0,0,925.7576890121954
DC3,CPU.S3,d23815fb-a99d-449f-8238-9771a08b72f8,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,91.0,0,1165.7576890121954
DC3,CPU.S3,1cf01b85-549d-49df-a4c1-5ff7812abf0d,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,91.0,0,1165.7576890121954
DC3,CPU.S3,d9191cde-c196-4808-839c-e82a396c7fd3,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,91.0,0,1165.7576890121954
DC3,CPU.S3,9e0a2456-5864-4be0-8394-573eb4508cc6,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,91.0,0,1165.7576890121954
DC3,CPU.S3,ca04389e-2cde-4a07-8db4-8f4718e3c85a,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,91.0,0,1165.7576890121954
DC3,CPU.S3,356b73e5-d546-4ec5-9821-7e30ac69a456,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,91.0,0,1165.7576890121954
DC3,CPU.S3,3e338ee5-8b89-4d2f-b17e-3fd15c095aca,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,91.0,0,1165.7576890121954
DC3,CPU.S3,aa9ba35f-5d91-4755-9a3a-ed8fa329947f,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,91.0,0,1165.7576890121954
DC3,CPU.S3,5349c903-3e4a-420e-9aa8-f2daaf39b204,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,91.0,0,1165.7576890121954
DC3,CPU.S3,225cc889-155f-40e4-92cf-53e3ae96b377,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,91.0,0,1165.7576890121954
DC3,CPU.S3,e3e5e7ec-3b0a-4f3b-bfac-92728d29e6ec,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,91.0,0,1165.7576890121954
DC3,CPU.S3,c76f8e4d-18b3-4545-a140-8515b3b24bcf,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,91.0,0,1165.7576890121954
DC3,CPU.S3,3c717d50-6683-48e3-a887-1f78ef22b43c,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,91.0,0,1165.7576890121954
DC3,CPU.S3,e780e8b8-c96d-46d4-a5e7-ce1e43f4a833,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,91.0,0,1165.7576890121954
DC3,CPU.S3,df9b444d-110e-4cab-aa4e-46462408c748,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,91.0,0,1165.7576890121954
DC3,CPU.S3,20753278-c242-46ec-93fc-171a37b8fe45,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,91.0,0,1165.7576890121954
DC3,CPU.S3,4d7e3c1c-f077-46b1-bae3-d19bf546e801,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,91.0,0,1165.7576890121954
DC3,CPU.S3,1963808c-336a-4fd6-8c70-675088ebacec,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,91.0,0,1165.7576890121954
DC3,CPU.S3,300a9bc7-c725-4978-b762-a5caadf6605e,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,91.0,0,1165.7576890121954
DC3,CPU.S3,fe684350-8f8a-4cb9-8a9e-a6617842a40c,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.65,high,7020,27.5,91.0,0,1165.7576890121954
DC4,CPU.S3,aaab4afc-500a-4c68-84fc-0de206ebf4fe,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,91.0,0,1245.7576890121954
DC4,CPU.S3,de3bc628-a38e-4de9-b601-c853f813d3bd,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,91.0,0,1245.7576890121954
DC4,CPU.S3,14f0aa44-50eb-497a-ab7d-7c131aaac791,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,91.0,0,1245.7576890121954
DC4,CPU.S3,2b8ec06d-5547-4d4c-b4a2-e10bf3227961,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,91.0,0,1245.7576890121954
DC4,CPU.S3,d69b4c80-649a-4199-a5a4-1202b2509cac,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,91.0,0,1245.7576890121954
DC4,CPU.S3,b6deb004-d76b-45ec-9b10-7e012296e6d5,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,91.0,0,1245.7576890121954
DC4,CPU.S3,9c280477-e52c-4364-ad3b-ddefc8cfee63,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,91.0,0,1245.7576890121954
DC4,CPU.S3,81701c8c-a833-483f-bdf9-ff5e10827976,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,91.0,0,1245.7576890121954
DC4,CPU.S3,e060b98d-412b-4718-ab5a-9a53a84b2eff,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,91.0,0,1245.7576890121954
DC4,CPU.S3,186efc1c-8599-408b-bf04-85467a9849f8,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,91.0,0,1245.7576890121954
DC4,CPU.S3,965d53ba-fc45-4cf1-a197-15176fcbff1d,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,91.0,0,1245.7576890121954
DC4,CPU.S3,cf325548-5215-4da2-9c5b-39fc139f6519,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,91.0,0,1245.7576890121954
DC4,CPU.S3,c60132fd-f04e-45ba-84c3-18e07656a18f,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,91.0,0,1245.7576890121954
DC4,CPU.S3,6027fb9f-4a2d-4a0c-b8cd-31cf3bfe1e1f,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,91.0,0,1245.7576890121954
DC4,CPU.S3,c1cc47c6-68a7-4de2-9c69-42d163fe6a7b,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,91.0,0,1245.7576890121954
DC4,CPU.S3,1f9e33af-920f-42e9-b32e-f79e09e3bfd6,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,91.0,0,1245.7576890121954
DC4,CPU.S3,1bda5b81-b5ae-4be5-9b5b-affe8cc4895b,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,91.0,0,1245.7576890121954
DC4,CPU.S3,e5a9de64-21bf-4798-98dd-4faea80d45a6,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,91.0,0,1245.7576890121954
DC4,CPU.S3,db85c99d-b98d-432d-8c9d-17b971c7e1d1,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,91.0,0,1245.7576890121954
DC4,CPU.S3,30d3c4ff-171e-49cd-ade1-f4a4563c805c,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.75,high,8280,27.5,91.0,0,1245.7576890121954
DC1,GPU.S2,07699b6b-4093-46cc-9034-1f05fd723018,hold,GPU,"[49,120]",140000,4,3000,8,96,1000,2695,0.25,low,25245,1600.0,91.0,0,5390.845258367644
DC1,GPU.S2,e8b935be-f4b1-492d-9488-66ec9d9a23be,hold,GPU,"[49,120]",140000,4,3000,8,96,1000,2695,0.25,low,25245,1600.0,91.0,0,5390.845258367644
DC1,GPU.S2,15258882-b3d0-46cc-85b5-591827bba307,hold,GPU,"[49,120]",140000,4,3000,8,96,1000,2695,0.25,low,25245,1600.0,91.0,0,5390.845258367644
DC2,GPU.S2,57951fc6-b1a5-4aef-8b90-a80f6f3504b5,hold,GPU,"[49,120]",140000,4,3000,8,96,1000,2695,0.35,medium,15300,1800.0,91.0,0,5690.845258367644
DC2,GPU.S2,9fbf8028-f16f-4e58-97e5-f6a0a93a3a93,hold,GPU,"[49,120]",140000,4,3000,8,96,1000,2695,0.35,medium,15300,1800.0,91.0,0,5690.845258367644
DC2,GPU.S2,64d8e1db-e0c1-441a-924c-4793b6249e50,hold,GPU,"[49,120]",140000,4,3000,8,96,1000,2695,0.35,medium,15300,1800.0,91.0,0,5690.845258367644
DC3,GPU.S2,a106e0ca-cf56-4b92-b1e5-3f8b6ee19d97,hold,GPU,"[49,120]",140000,4,3000,8,96,1000,2695,0.65,high,7020,2000.0,91.0,0,6590.845258367644
DC3,GPU.S2,06f42db0-675c-4f8f-bb40-4faf2357a14e,hold,GPU,"[49,120]",140000,4,3000,8,96,1000,2695,0.65,high,7020,2000.0,91.0,0,6590.845258367644
DC3,GPU.S2,58824ad2-9b68-4739-a25b-a95fed4c2c00,hold,GPU,"[49,120]",140000,4,3000,8,96,1000,2695,0.65,high,7020,2000.0,91.0,0,6590.845258367644
DC4,GPU.S2,9a02ba1f-008b-46d5-8b93-058c075f1a64,hold,GPU,"[49,120]",140000,4,3000,8,96,1000,2695,0.75,high,8280,2000.0,91.0,0,6890.845258367644
DC4,GPU.S2,43d680b4-4c4e-4e93-bd4a-6b3a0bb42b97,hold,GPU,"[49,120]",140000,4,3000,8,96,1000,2695,0.75,high,8280,2000.0,91.0,0,6890.845258367644
DC4,GPU.S2,a7c94807-9163-4812-903f-fc7eecb66377,hold,GPU,"[49,120]",140000,4,3000,8,96,1000,2695,0.75,high,8280,2000.0,91.0,0,6890.845258367644
DC1,CPU.S3,6def2cce-75e5-4cc2-9c7c-207e87327f50,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,90.0,0,834.3756562676019
DC1,CPU.S3,78cfb201-4d8d-4217-97b6-468f915d95b7,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,90.0,0,834.3756562676019
DC1,CPU.S3,943379eb-a1f3-4dc1-8e84-51d28f72d2dd,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,90.0,0,834.3756562676019
DC1,CPU.S3,b2a96b94-286d-418a-8d1d-2d80887fb6eb,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,90.0,0,834.3756562676019
DC1,CPU.S3,66d8dd1d-1a21-4ac0-abc1-6b1d4e40dd4f,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,90.0,0,834.3756562676019
DC1,CPU.S3,6dcc016d-7471-4cc3-8272-0afae35ecddd,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,90.0,0,834.3756562676019
DC1,CPU.S3,c6f6df2f-b486-430b-9cf4-cc2f1c94c7fe,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,90.0,0,834.3756562676019
DC1,CPU.S3,0df70173-22e4-4c5a-8f77-bd2048892b6d,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,90.0,0,834.3756562676019
DC1,CPU.S3,9f4b00f8-d9bf-40cf-ab85-74dcee85f41a,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,90.0,0,834.3756562676019
DC1,CPU.S3,b53aa0cb-eb27-4bc6-9561-a20da1edebd3,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,90.0,0,834.3756562676019
DC1,CPU.S3,828369ff-5496-4f4b-869c-8bd27b8a5910,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,90.0,0,834.3756562676019
DC1,CPU.S3,66f46e67-d2f1-4246-8c03-37d71a7a637a,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,90.0,0,834.3756562676019
DC1,CPU.S3,ea572223-423b-4214-ba39-c50cf23af3a5,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,90.0,0,834.3756562676019
DC1,CPU.S3,c3654ecf-f33e-4e69-ac01-a284c239d4db,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,90.0,0,834.3756562676019
DC1,CPU.S3,6863ed58-78d3-4341-ae06-e47e4cef572f,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,90.0,0,834.3756562676019
DC1,CPU.S3,c70e7376-c7dc-41ba-8bb8-a8a47105f4cf,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,90.0,0,834.3756562676019
DC1,CPU.S3,a0c233d1-6b03-410b-8ee0-dc637401e42e,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,90.0,0,834.3756562676019
DC1,CPU.S3,2ab28974-253e-44e1-a7fa-978b78b2e8c6,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,90.0,0,834.3756562676019
DC1,CPU.S3,c8b8e968-2e2a-4c15-ad7d-eeeb8b96ed02,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,90.0,0,834.3756562676019
DC1,CPU.S3,7c288156-7ae0-4652-85db-0f301daea710,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,90.0,0,834.3756562676019
DC1,CPU.S3,215ef7ef-178d-47cc-8ed9-444280cf94f8,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,90.0,0,834.3756562676019
DC1,CPU.S3,661dee6c-acf5-408d-bbdb-4899383db04b,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,90.0,0,834.3756562676019
DC1,CPU.S3,188d669d-a32a-48f0-8600-c7ceb9366a73,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,90.0,0,834.3756562676019
DC1,CPU.S3,b7e88bbf-0905-494c-9fb5-fbc64d296e4d,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,90.0,0,834.3756562676019
DC1,CPU.S3,662068e5-45b5-4ea4-93e2-cb192ba50cd4,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,90.0,0,834.3756562676019
DC1,CPU.S3,fa68e8df-a2af-4f8c-a1eb-ab9b692b43a0,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,90.0,0,834.3756562676019
DC1,CPU.S3,6a13d6b7-bdaf-44ea-9109-926ae0401468,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,90.0,0,834.3756562676019
DC1,CPU.S3,ab64697d-af4b-4329-948c-4aa4b28e398c,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,90.0,0,834.3756562676019
DC1,CPU.S3,3e40cf2d-05ac-43fe-ab10-8846881df452,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,90.0,0,834.3756562676019
DC1,CPU.S3,da45b0cf-7628-4674-beeb-3b8ac400cd60,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,90.0,0,834.3756562676019
DC1,CPU.S3,681be5da-e1ce-450b-afd4-42d468098eb9,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,90.0,0,834.3756562676019
DC1,CPU.S3,34e3c505-f8fc-45d2-b044-2b35fb94ddcc,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,90.0,0,834.3756562676019
DC1,CPU.S3,79f00a28-4710-45a2-873b-25a7f24b16b0,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,90.0,0,834.3756562676019
DC1,CPU.S3,7892941e-017e-43bf-8a65-d9387ae4720e,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,90.0,0,834.3756562676019
DC1,CPU.S3,0b5ad2c6-d964-479c-85a7-bddd35abb7cd,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,90.0,0,834.3756562676019
DC1,CPU.S3,912afc61-7022-44f3-ac87-98911f451a5c,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,90.0,0,834.3756562676019
DC1,CPU.S3,3c55e9e5-0651-4c52-8512-711ff243e8c6,hold,CPU,"[73,132]",19500,2,800,120,96,1000,375,0.25,low,25245,11.0,90.0,0,834.3756562676019
